Loaded 10000 UniProt IDs
Scanned 650/10000 | reused=649 | fetched_new=0 | failed=1
Scanned 660/10000 | reused=659 | fetched_new=0 | failed=1
Scanned 670/10000 | reused=669 | fetched_new=0 | failed=1
Scanned 680/10000 | reused=679 | fetched_new=0 | failed=1
Scanned 690/10000 | reused=689 | fetched_new=0 | failed=1
Scanned 700/10000 | reused=699 | fetched_new=0 | failed=1
Scanned 710/10000 | reused=709 | fetched_new=0 | failed=1
Scanned 720/10000 | reused=719 | fetched_new=0 | failed=1
Scanned 730/10000 | reused=729 | fetched_new=0 | failed=1
Scanned 740/10000 | reused=739 | fetched_new=0 | failed=1
Scanned 750/10000 | reused=749 | fetched_new=0 | failed=1
Scanned 760/10000 | reused=759 | fetched_new=0 | failed=1
Scanned 770/10000 | reused=769 | fetched_new=0 | failed=1
Scanned 780/10000 | reused=779 | fetched_new=0 | failed=1
Scanned 790/10000 | reused=788 | fetched_new=0 | failed=2
Scanned 800/10000 | reused=798 | fetched_new=0 | failed=2
Scanned 810/10000 | reused=808 | fetched_new=0 | failed=2
Scanned 820/10000 | reused=818 | fetched_new=0 | failed=2
Scanned 830/10000 | reused=828 | fetched_new=0 | failed=2
Scanned 840/10000 | reused=838 | fetched_new=0 | failed=2
Scanned 850/10000 | reused=848 | fetched_new=0 | failed=2
Scanned 860/10000 | reused=858 | fetched_new=0 | failed=2
Scanned 870/10000 | reused=868 | fetched_new=0 | failed=2
Scanned 880/10000 | reused=878 | fetched_new=0 | failed=2
Scanned 890/10000 | reused=888 | fetched_new=0 | failed=2
Scanned 900/10000 | reused=898 | fetched_new=0 | failed=2
Scanned 910/10000 | reused=907 | fetched_new=0 | failed=3
Scanned 920/10000 | reused=917 | fetched_new=0 | failed=3
Scanned 930/10000 | reused=927 | fetched_new=0 | failed=3
Scanned 940/10000 | reused=937 | fetched_new=0 | failed=3
Scanned 950/10000 | reused=947 | fetched_new=0 | failed=3
Scanned 960/10000 | reused=957 | fetched_new=0 | failed=3
Scanned 970/10000 | reused=967 | fetched_new=0 | failed=3
Scanned 980/10000 | reused=977 | fetched_new=0 | failed=3
Scanned 990/10000 | reused=987 | fetched_new=0 | failed=3
Scanned 1000/10000 | reused=997 | fetched_new=0 | failed=3
Scanned 1010/10000 | reused=1007 | fetched_new=0 | failed=3
Scanned 1020/10000 | reused=1017 | fetched_new=0 | failed=3
Scanned 1030/10000 | reused=1027 | fetched_new=0 | failed=3
Scanned 1040/10000 | reused=1037 | fetched_new=0 | failed=3
Scanned 1050/10000 | reused=1047 | fetched_new=0 | failed=3
Scanned 1060/10000 | reused=1057 | fetched_new=0 | failed=3
Scanned 1070/10000 | reused=1067 | fetched_new=0 | failed=3
Scanned 1080/10000 | reused=1077 | fetched_new=0 | failed=3
Scanned 1090/10000 | reused=1087 | fetched_new=0 | failed=3
Scanned 1100/10000 | reused=1097 | fetched_new=0 | failed=3
Scanned 1110/10000 | reused=1107 | fetched_new=0 | failed=3
Scanned 1120/10000 | reused=1117 | fetched_new=0 | failed=3
Scanned 1130/10000 | reused=1127 | fetched_new=0 | failed=3
Scanned 1140/10000 | reused=1137 | fetched_new=0 | failed=3
Scanned 1150/10000 | reused=1147 | fetched_new=0 | failed=3
Scanned 1160/10000 | reused=1156 | fetched_new=0 | failed=4
Scanned 1170/10000 | reused=1166 | fetched_new=0 | failed=4
Scanned 1180/10000 | reused=1176 | fetched_new=0 | failed=4
Scanned 1190/10000 | reused=1186 | fetched_new=0 | failed=4
Scanned 1200/10000 | reused=1196 | fetched_new=0 | failed=4
Scanned 1210/10000 | reused=1206 | fetched_new=0 | failed=4
Scanned 1220/10000 | reused=1216 | fetched_new=0 | failed=4
Scanned 1230/10000 | reused=1226 | fetched_new=0 | failed=4
Scanned 1240/10000 | reused=1236 | fetched_new=0 | failed=4
Scanned 1250/10000 | reused=1246 | fetched_new=0 | failed=4
Scanned 1260/10000 | reused=1256 | fetched_new=0 | failed=4
Scanned 1270/10000 | reused=1266 | fetched_new=0 | failed=4
Scanned 1280/10000 | reused=1276 | fetched_new=0 | failed=4
Scanned 1290/10000 | reused=1286 | fetched_new=0 | failed=4
Scanned 1300/10000 | reused=1296 | fetched_new=0 | failed=4
Scanned 1310/10000 | reused=1306 | fetched_new=0 | failed=4
Scanned 1320/10000 | reused=1316 | fetched_new=0 | failed=4
Scanned 1330/10000 | reused=1326 | fetched_new=0 | failed=4
Scanned 1340/10000 | reused=1336 | fetched_new=0 | failed=4
Scanned 1350/10000 | reused=1346 | fetched_new=0 | failed=4
Scanned 1360/10000 | reused=1356 | fetched_new=0 | failed=4
Scanned 1370/10000 | reused=1366 | fetched_new=0 | failed=4
Scanned 1380/10000 | reused=1376 | fetched_new=0 | failed=4
Scanned 1390/10000 | reused=1386 | fetched_new=0 | failed=4
Scanned 1400/10000 | reused=1396 | fetched_new=0 | failed=4
Scanned 1410/10000 | reused=1406 | fetched_new=0 | failed=4
Scanned 1420/10000 | reused=1416 | fetched_new=0 | failed=4
Scanned 1430/10000 | reused=1426 | fetched_new=0 | failed=4
Scanned 1440/10000 | reused=1436 | fetched_new=0 | failed=4
Scanned 1450/10000 | reused=1446 | fetched_new=0 | failed=4
Scanned 1460/10000 | reused=1455 | fetched_new=0 | failed=5
Scanned 1470/10000 | reused=1465 | fetched_new=0 | failed=5
Scanned 1480/10000 | reused=1474 | fetched_new=0 | failed=6
Scanned 1490/10000 | reused=1484 | fetched_new=0 | failed=6
Scanned 1500/10000 | reused=1494 | fetched_new=0 | failed=6
Scanned 1510/10000 | reused=1504 | fetched_new=0 | failed=6
Scanned 1520/10000 | reused=1514 | fetched_new=0 | failed=6
Scanned 1530/10000 | reused=1524 | fetched_new=0 | failed=6
Scanned 1540/10000 | reused=1534 | fetched_new=0 | failed=6
Scanned 1550/10000 | reused=1544 | fetched_new=0 | failed=6
Scanned 1560/10000 | reused=1554 | fetched_new=0 | failed=6
Scanned 1570/10000 | reused=1564 | fetched_new=0 | failed=6
Scanned 1580/10000 | reused=1574 | fetched_new=0 | failed=6
Scanned 1590/10000 | reused=1584 | fetched_new=0 | failed=6
Scanned 1600/10000 | reused=1593 | fetched_new=0 | failed=7
Scanned 1610/10000 | reused=1603 | fetched_new=0 | failed=7
Scanned 1620/10000 | reused=1613 | fetched_new=0 | failed=7
Scanned 1630/10000 | reused=1623 | fetched_new=0 | failed=7
Scanned 1640/10000 | reused=1632 | fetched_new=0 | failed=8
Scanned 1650/10000 | reused=1641 | fetched_new=0 | failed=9
Scanned 1660/10000 | reused=1651 | fetched_new=0 | failed=9
Scanned 1670/10000 | reused=1661 | fetched_new=0 | failed=9
Scanned 1680/10000 | reused=1671 | fetched_new=0 | failed=9
Scanned 1690/10000 | reused=1681 | fetched_new=0 | failed=9
Scanned 1700/10000 | reused=1691 | fetched_new=0 | failed=9
Scanned 1710/10000 | reused=1700 | fetched_new=0 | failed=10
Scanned 1720/10000 | reused=1710 | fetched_new=0 | failed=10
Scanned 1730/10000 | reused=1720 | fetched_new=0 | failed=10
Scanned 1740/10000 | reused=1730 | fetched_new=0 | failed=10
Scanned 1750/10000 | reused=1740 | fetched_new=0 | failed=10
Scanned 1760/10000 | reused=1749 | fetched_new=0 | failed=11
Scanned 1770/10000 | reused=1759 | fetched_new=0 | failed=11
Scanned 1780/10000 | reused=1769 | fetched_new=0 | failed=11
Scanned 1790/10000 | reused=1779 | fetched_new=0 | failed=11
Scanned 1800/10000 | reused=1789 | fetched_new=0 | failed=11
Scanned 1810/10000 | reused=1799 | fetched_new=0 | failed=11
Scanned 1820/10000 | reused=1809 | fetched_new=0 | failed=11
Scanned 1830/10000 | reused=1819 | fetched_new=0 | failed=11
Scanned 1840/10000 | reused=1829 | fetched_new=0 | failed=11
Scanned 1850/10000 | reused=1839 | fetched_new=0 | failed=11
Scanned 1860/10000 | reused=1848 | fetched_new=0 | failed=12
Scanned 1870/10000 | reused=1858 | fetched_new=0 | failed=12
Scanned 1880/10000 | reused=1868 | fetched_new=0 | failed=12
Scanned 1890/10000 | reused=1878 | fetched_new=0 | failed=12
Scanned 1900/10000 | reused=1888 | fetched_new=0 | failed=12
Scanned 1910/10000 | reused=1898 | fetched_new=0 | failed=12
Scanned 1920/10000 | reused=1908 | fetched_new=0 | failed=12
Scanned 1930/10000 | reused=1918 | fetched_new=0 | failed=12
Scanned 1940/10000 | reused=1928 | fetched_new=0 | failed=12
Scanned 1950/10000 | reused=1938 | fetched_new=0 | failed=12
Scanned 1960/10000 | reused=1947 | fetched_new=0 | failed=13
Scanned 1970/10000 | reused=1957 | fetched_new=0 | failed=13
Scanned 1980/10000 | reused=1967 | fetched_new=0 | failed=13
Scanned 1990/10000 | reused=1977 | fetched_new=0 | failed=13
Scanned 2000/10000 | reused=1987 | fetched_new=0 | failed=13
Scanned 2010/10000 | reused=1997 | fetched_new=0 | failed=13
Scanned 2020/10000 | reused=2007 | fetched_new=0 | failed=13
Scanned 2030/10000 | reused=2017 | fetched_new=0 | failed=13
Scanned 2040/10000 | reused=2027 | fetched_new=0 | failed=13
Scanned 2050/10000 | reused=2037 | fetched_new=0 | failed=13
Scanned 2060/10000 | reused=2047 | fetched_new=0 | failed=13
Scanned 2070/10000 | reused=2057 | fetched_new=0 | failed=13
Scanned 2080/10000 | reused=2067 | fetched_new=0 | failed=13
Scanned 2090/10000 | reused=2077 | fetched_new=0 | failed=13
Scanned 2100/10000 | reused=2087 | fetched_new=0 | failed=13
Scanned 2110/10000 | reused=2097 | fetched_new=0 | failed=13
Scanned 2120/10000 | reused=2107 | fetched_new=0 | failed=13
Scanned 2130/10000 | reused=2117 | fetched_new=0 | failed=13
Scanned 2140/10000 | reused=2127 | fetched_new=0 | failed=13
Scanned 2150/10000 | reused=2137 | fetched_new=0 | failed=13
Scanned 2160/10000 | reused=2147 | fetched_new=0 | failed=13
Scanned 2170/10000 | reused=2157 | fetched_new=0 | failed=13
Scanned 2180/10000 | reused=2167 | fetched_new=0 | failed=13
Scanned 2190/10000 | reused=2177 | fetched_new=0 | failed=13
Scanned 2200/10000 | reused=2187 | fetched_new=0 | failed=13
Scanned 2210/10000 | reused=2197 | fetched_new=0 | failed=13
Scanned 2220/10000 | reused=2207 | fetched_new=0 | failed=13
Scanned 2230/10000 | reused=2217 | fetched_new=0 | failed=13
Scanned 2240/10000 | reused=2227 | fetched_new=0 | failed=13
Scanned 2250/10000 | reused=2237 | fetched_new=0 | failed=13
Scanned 2260/10000 | reused=2247 | fetched_new=0 | failed=13
Scanned 2270/10000 | reused=2257 | fetched_new=0 | failed=13
Scanned 2280/10000 | reused=2267 | fetched_new=0 | failed=13
Scanned 2290/10000 | reused=2277 | fetched_new=0 | failed=13
Scanned 2300/10000 | reused=2287 | fetched_new=0 | failed=13
Scanned 2310/10000 | reused=2296 | fetched_new=0 | failed=14
Scanned 2320/10000 | reused=2306 | fetched_new=0 | failed=14
Scanned 2330/10000 | reused=2316 | fetched_new=0 | failed=14
Scanned 2340/10000 | reused=2326 | fetched_new=0 | failed=14
Scanned 2350/10000 | reused=2336 | fetched_new=0 | failed=14
Scanned 2360/10000 | reused=2346 | fetched_new=0 | failed=14
Scanned 2370/10000 | reused=2356 | fetched_new=0 | failed=14
Scanned 2380/10000 | reused=2366 | fetched_new=0 | failed=14
Scanned 2390/10000 | reused=2376 | fetched_new=0 | failed=14
Scanned 2400/10000 | reused=2386 | fetched_new=0 | failed=14
Scanned 2410/10000 | reused=2396 | fetched_new=0 | failed=14
Scanned 2420/10000 | reused=2406 | fetched_new=0 | failed=14
Scanned 2430/10000 | reused=2416 | fetched_new=0 | failed=14
Scanned 2440/10000 | reused=2426 | fetched_new=0 | failed=14
Scanned 2450/10000 | reused=2436 | fetched_new=0 | failed=14
Scanned 2460/10000 | reused=2446 | fetched_new=0 | failed=14
Scanned 2470/10000 | reused=2456 | fetched_new=0 | failed=14
Scanned 2480/10000 | reused=2465 | fetched_new=0 | failed=15
Scanned 2490/10000 | reused=2475 | fetched_new=0 | failed=15
Scanned 2500/10000 | reused=2485 | fetched_new=0 | failed=15
Scanned 2510/10000 | reused=2495 | fetched_new=0 | failed=15
Scanned 2520/10000 | reused=2505 | fetched_new=0 | failed=15
Scanned 2530/10000 | reused=2515 | fetched_new=0 | failed=15
Scanned 2540/10000 | reused=2525 | fetched_new=0 | failed=15
Scanned 2550/10000 | reused=2535 | fetched_new=0 | failed=15
Scanned 2560/10000 | reused=2544 | fetched_new=0 | failed=16
Scanned 2570/10000 | reused=2554 | fetched_new=0 | failed=16
Scanned 2580/10000 | reused=2563 | fetched_new=0 | failed=17
Scanned 2590/10000 | reused=2573 | fetched_new=0 | failed=17
Scanned 2600/10000 | reused=2583 | fetched_new=0 | failed=17
Scanned 2610/10000 | reused=2593 | fetched_new=0 | failed=17
Scanned 2620/10000 | reused=2603 | fetched_new=0 | failed=17
Scanned 2630/10000 | reused=2613 | fetched_new=0 | failed=17
Scanned 2640/10000 | reused=2623 | fetched_new=0 | failed=17
Scanned 2650/10000 | reused=2633 | fetched_new=0 | failed=17
Scanned 2660/10000 | reused=2643 | fetched_new=0 | failed=17
Scanned 2670/10000 | reused=2653 | fetched_new=0 | failed=17
Scanned 2680/10000 | reused=2663 | fetched_new=0 | failed=17
Scanned 2690/10000 | reused=2673 | fetched_new=0 | failed=17
Scanned 2700/10000 | reused=2683 | fetched_new=0 | failed=17
Scanned 2710/10000 | reused=2693 | fetched_new=0 | failed=17
Scanned 2720/10000 | reused=2702 | fetched_new=0 | failed=18
Scanned 2730/10000 | reused=2712 | fetched_new=0 | failed=18
Scanned 2740/10000 | reused=2721 | fetched_new=0 | failed=19
Scanned 2750/10000 | reused=2731 | fetched_new=0 | failed=19
Scanned 2760/10000 | reused=2741 | fetched_new=0 | failed=19
Scanned 2770/10000 | reused=2751 | fetched_new=0 | failed=19
Scanned 2780/10000 | reused=2761 | fetched_new=0 | failed=19
Scanned 2790/10000 | reused=2771 | fetched_new=0 | failed=19
Scanned 2800/10000 | reused=2781 | fetched_new=0 | failed=19
Scanned 2810/10000 | reused=2791 | fetched_new=0 | failed=19
Scanned 2820/10000 | reused=2801 | fetched_new=0 | failed=19
Scanned 2830/10000 | reused=2811 | fetched_new=0 | failed=19
Scanned 2840/10000 | reused=2821 | fetched_new=0 | failed=19
Scanned 2850/10000 | reused=2831 | fetched_new=0 | failed=19
Scanned 2860/10000 | reused=2841 | fetched_new=0 | failed=19
Scanned 2870/10000 | reused=2851 | fetched_new=0 | failed=19
Scanned 2880/10000 | reused=2861 | fetched_new=0 | failed=19
Scanned 2890/10000 | reused=2871 | fetched_new=0 | failed=19
Scanned 2900/10000 | reused=2881 | fetched_new=0 | failed=19
Scanned 2910/10000 | reused=2891 | fetched_new=0 | failed=19
Scanned 2920/10000 | reused=2901 | fetched_new=0 | failed=19
Scanned 2930/10000 | reused=2911 | fetched_new=0 | failed=19
Scanned 2940/10000 | reused=2921 | fetched_new=0 | failed=19
Scanned 2950/10000 | reused=2931 | fetched_new=0 | failed=19
Scanned 2960/10000 | reused=2941 | fetched_new=0 | failed=19
Scanned 2970/10000 | reused=2951 | fetched_new=0 | failed=19
Scanned 2980/10000 | reused=2961 | fetched_new=0 | failed=19
Scanned 2990/10000 | reused=2971 | fetched_new=0 | failed=19
Scanned 3000/10000 | reused=2981 | fetched_new=0 | failed=19
Scanned 3010/10000 | reused=2991 | fetched_new=0 | failed=19
Scanned 3020/10000 | reused=3001 | fetched_new=0 | failed=19
Scanned 3030/10000 | reused=3011 | fetched_new=0 | failed=19
Scanned 3040/10000 | reused=3021 | fetched_new=0 | failed=19
Scanned 3050/10000 | reused=3031 | fetched_new=0 | failed=19
Scanned 3060/10000 | reused=3041 | fetched_new=0 | failed=19
Scanned 3070/10000 | reused=3051 | fetched_new=0 | failed=19
Scanned 3080/10000 | reused=3061 | fetched_new=0 | failed=19
Scanned 3090/10000 | reused=3071 | fetched_new=0 | failed=19
Scanned 3100/10000 | reused=3081 | fetched_new=0 | failed=19
Scanned 3110/10000 | reused=3091 | fetched_new=0 | failed=19
Scanned 3120/10000 | reused=3101 | fetched_new=0 | failed=19
Scanned 3130/10000 | reused=3111 | fetched_new=0 | failed=19
Scanned 3140/10000 | reused=3121 | fetched_new=0 | failed=19
Scanned 3150/10000 | reused=3131 | fetched_new=0 | failed=19
Scanned 3160/10000 | reused=3141 | fetched_new=0 | failed=19
Scanned 3170/10000 | reused=3151 | fetched_new=0 | failed=19
Scanned 3180/10000 | reused=3161 | fetched_new=0 | failed=19
Scanned 3190/10000 | reused=3171 | fetched_new=0 | failed=19
Scanned 3200/10000 | reused=3181 | fetched_new=0 | failed=19
Scanned 3210/10000 | reused=3191 | fetched_new=0 | failed=19
Scanned 3220/10000 | reused=3201 | fetched_new=0 | failed=19
Scanned 3230/10000 | reused=3211 | fetched_new=0 | failed=19
Scanned 3240/10000 | reused=3221 | fetched_new=0 | failed=19
Scanned 3250/10000 | reused=3231 | fetched_new=0 | failed=19
Scanned 3260/10000 | reused=3241 | fetched_new=0 | failed=19
Scanned 3270/10000 | reused=3251 | fetched_new=0 | failed=19
Scanned 3280/10000 | reused=3261 | fetched_new=0 | failed=19
Scanned 3290/10000 | reused=3271 | fetched_new=0 | failed=19
Scanned 3300/10000 | reused=3280 | fetched_new=0 | failed=20
Scanned 3310/10000 | reused=3290 | fetched_new=0 | failed=20
Scanned 3320/10000 | reused=3300 | fetched_new=0 | failed=20
Scanned 3330/10000 | reused=3310 | fetched_new=0 | failed=20
Scanned 3340/10000 | reused=3320 | fetched_new=0 | failed=20
Scanned 3350/10000 | reused=3330 | fetched_new=0 | failed=20
Scanned 3360/10000 | reused=3340 | fetched_new=0 | failed=20
Scanned 3370/10000 | reused=3350 | fetched_new=0 | failed=20
Scanned 3380/10000 | reused=3360 | fetched_new=0 | failed=20
Scanned 3390/10000 | reused=3370 | fetched_new=0 | failed=20
Scanned 3400/10000 | reused=3380 | fetched_new=0 | failed=20
Scanned 3410/10000 | reused=3390 | fetched_new=0 | failed=20
Scanned 3420/10000 | reused=3400 | fetched_new=0 | failed=20
Scanned 3430/10000 | reused=3410 | fetched_new=0 | failed=20
Scanned 3440/10000 | reused=3419 | fetched_new=0 | failed=21
Scanned 3450/10000 | reused=3429 | fetched_new=0 | failed=21
Scanned 3460/10000 | reused=3439 | fetched_new=0 | failed=21
Scanned 3470/10000 | reused=3449 | fetched_new=0 | failed=21
Scanned 3480/10000 | reused=3459 | fetched_new=0 | failed=21
Scanned 3490/10000 | reused=3469 | fetched_new=0 | failed=21
Scanned 3500/10000 | reused=3479 | fetched_new=0 | failed=21
Scanned 3510/10000 | reused=3489 | fetched_new=0 | failed=21
Scanned 3520/10000 | reused=3499 | fetched_new=0 | failed=21
Scanned 3530/10000 | reused=3509 | fetched_new=0 | failed=21
Scanned 3540/10000 | reused=3519 | fetched_new=0 | failed=21
Scanned 3550/10000 | reused=3529 | fetched_new=0 | failed=21
Scanned 3560/10000 | reused=3539 | fetched_new=0 | failed=21
Scanned 3570/10000 | reused=3549 | fetched_new=0 | failed=21
Scanned 3580/10000 | reused=3559 | fetched_new=0 | failed=21
Scanned 3590/10000 | reused=3569 | fetched_new=0 | failed=21
Scanned 3600/10000 | reused=3579 | fetched_new=0 | failed=21
Scanned 3610/10000 | reused=3589 | fetched_new=0 | failed=21
Scanned 3620/10000 | reused=3599 | fetched_new=0 | failed=21
Scanned 3630/10000 | reused=3609 | fetched_new=0 | failed=21
Scanned 3640/10000 | reused=3618 | fetched_new=0 | failed=22
Scanned 3650/10000 | reused=3628 | fetched_new=0 | failed=22
Scanned 3660/10000 | reused=3638 | fetched_new=0 | failed=22
Scanned 3670/10000 | reused=3648 | fetched_new=0 | failed=22
Scanned 3680/10000 | reused=3658 | fetched_new=0 | failed=22
Scanned 3690/10000 | reused=3668 | fetched_new=0 | failed=22
Scanned 3700/10000 | reused=3677 | fetched_new=0 | failed=23
Scanned 3710/10000 | reused=3687 | fetched_new=0 | failed=23
Scanned 3720/10000 | reused=3697 | fetched_new=0 | failed=23
Scanned 3730/10000 | reused=3707 | fetched_new=0 | failed=23
Scanned 3740/10000 | reused=3717 | fetched_new=0 | failed=23
Scanned 3750/10000 | reused=3727 | fetched_new=0 | failed=23
Scanned 3760/10000 | reused=3737 | fetched_new=0 | failed=23
Scanned 3770/10000 | reused=3746 | fetched_new=0 | failed=24
Scanned 3780/10000 | reused=3756 | fetched_new=0 | failed=24
Scanned 3790/10000 | reused=3766 | fetched_new=0 | failed=24
Scanned 3800/10000 | reused=3776 | fetched_new=0 | failed=24
Scanned 3810/10000 | reused=3786 | fetched_new=0 | failed=24
Scanned 3820/10000 | reused=3796 | fetched_new=0 | failed=24
Scanned 3830/10000 | reused=3806 | fetched_new=0 | failed=24
Scanned 3840/10000 | reused=3816 | fetched_new=0 | failed=24
Scanned 3850/10000 | reused=3826 | fetched_new=0 | failed=24
Scanned 3860/10000 | reused=3836 | fetched_new=0 | failed=24
Scanned 3870/10000 | reused=3846 | fetched_new=0 | failed=24
Scanned 3880/10000 | reused=3854 | fetched_new=0 | failed=26
Scanned 3890/10000 | reused=3864 | fetched_new=0 | failed=26
Scanned 3900/10000 | reused=3874 | fetched_new=0 | failed=26
Scanned 3910/10000 | reused=3884 | fetched_new=0 | failed=26
Scanned 3920/10000 | reused=3894 | fetched_new=0 | failed=26
Scanned 3930/10000 | reused=3904 | fetched_new=0 | failed=26
Scanned 3940/10000 | reused=3914 | fetched_new=0 | failed=26
Scanned 3950/10000 | reused=3924 | fetched_new=0 | failed=26
Scanned 3960/10000 | reused=3934 | fetched_new=0 | failed=26
Scanned 3970/10000 | reused=3944 | fetched_new=0 | failed=26
Scanned 3980/10000 | reused=3954 | fetched_new=0 | failed=26
Scanned 3990/10000 | reused=3964 | fetched_new=0 | failed=26
Scanned 4000/10000 | reused=3974 | fetched_new=0 | failed=26
Scanned 4010/10000 | reused=3984 | fetched_new=0 | failed=26
Scanned 4020/10000 | reused=3994 | fetched_new=0 | failed=26
Scanned 4030/10000 | reused=4004 | fetched_new=0 | failed=26
Scanned 4040/10000 | reused=4014 | fetched_new=0 | failed=26
Scanned 4050/10000 | reused=4024 | fetched_new=0 | failed=26
Scanned 4060/10000 | reused=4033 | fetched_new=0 | failed=27
Scanned 4070/10000 | reused=4043 | fetched_new=0 | failed=27
Scanned 4080/10000 | reused=4052 | fetched_new=0 | failed=28
Scanned 4090/10000 | reused=4062 | fetched_new=0 | failed=28
Scanned 4100/10000 | reused=4072 | fetched_new=0 | failed=28
Scanned 4110/10000 | reused=4081 | fetched_new=0 | failed=29
Scanned 4120/10000 | reused=4091 | fetched_new=0 | failed=29
Scanned 4130/10000 | reused=4101 | fetched_new=0 | failed=29
Scanned 4140/10000 | reused=4111 | fetched_new=0 | failed=29
Scanned 4150/10000 | reused=4121 | fetched_new=0 | failed=29
Scanned 4160/10000 | reused=4131 | fetched_new=0 | failed=29
Scanned 4170/10000 | reused=4141 | fetched_new=0 | failed=29
Scanned 4180/10000 | reused=4151 | fetched_new=0 | failed=29
Scanned 4190/10000 | reused=4161 | fetched_new=0 | failed=29
Scanned 4200/10000 | reused=4171 | fetched_new=0 | failed=29
Scanned 4210/10000 | reused=4181 | fetched_new=0 | failed=29
Scanned 4220/10000 | reused=4191 | fetched_new=0 | failed=29
Scanned 4230/10000 | reused=4201 | fetched_new=0 | failed=29
Scanned 4240/10000 | reused=4211 | fetched_new=0 | failed=29
Scanned 4250/10000 | reused=4221 | fetched_new=0 | failed=29
Scanned 4260/10000 | reused=4231 | fetched_new=0 | failed=29
Scanned 4270/10000 | reused=4241 | fetched_new=0 | failed=29
Scanned 4280/10000 | reused=4250 | fetched_new=0 | failed=30
Scanned 4290/10000 | reused=4259 | fetched_new=0 | failed=31
